364,Nested List Weight Sum II,62.8%,Medium,3.4314026516185074, https://leetcode.com/problems/nested-list-weight-sum-ii
244,Shortest Word Distance II,52.3%,Medium,3.3074402860776226, https://leetcode.com/problems/shortest-word-distance-ii
272,Closest Binary Search Tree Value II,50.5%,Hard,3.009985507576158, https://leetcode.com/problems/closest-binary-search-tree-value-ii
716,Max Stack,42.6%,Easy,2.8905651319656047, https://leetcode.com/problems/max-stack
366,Find Leaves of Binary Tree,70.6%,Medium,2.719366575451067, https://leetcode.com/problems/find-leaves-of-binary-tree
170,Two Sum III - Data structure design,33.5%,Easy,2.4219117969496025, https://leetcode.com/problems/two-sum-iii-data-structure-design
432,All O`one Data Structure,32.4%,Hard,2.34464696026554, https://leetcode.com/problems/all-oone-data-structure
605,Can Place Flowers,31.6%,Easy,2.300593060462805, https://leetcode.com/problems/can-place-flowers
339,Nested List Weight Sum,74.0%,Easy,2.217225244042889, https://leetcode.com/problems/nested-list-weight-sum
254,Factor Combinations,46.7%,Medium,2.157039260360306, https://leetcode.com/problems/factor-combinations
156,Binary Tree Upside Down,55.0%,Medium,1.9388429818322208, https://leetcode.com/problems/binary-tree-upside-down
243,Shortest Word Distance,61.0%,Easy,1.6413882033307563, https://leetcode.com/problems/shortest-word-distance
150,Evaluate Reverse Polish Notation,36.3%,Medium,1.631958216745279, https://leetcode.com/problems/evaluate-reverse-polish-notation
256,Paint House,52.1%,Easy,1.447627449136699, https://leetcode.com/problems/paint-house
68,Text Justification,27.7%,Hard,1.2612363282688142, https://leetcode.com/problems/text-justification
149,Max Points on a Line,16.9%,Hard,1.0358890301947536, https://leetcode.com/problems/max-points-on-a-line
698,Partition to K Equal Sum Subsets,45.0%,Medium,1.0032310331325633, https://leetcode.com/problems/partition-to-k-equal-sum-subsets
730,Count Different Palindromic Subsequences,41.8%,Hard,1.0003738490846965, https://leetcode.com/problems/count-different-palindromic-subsequences
65,Valid Number,15.3%,Hard,0.98227329658396, https://leetcode.com/problems/valid-number
671,Second Minimum Node In a Binary Tree,42.7%,Easy,0.904813710696626, https://leetcode.com/problems/second-minimum-node-in-a-binary-tree
380,Insert Delete GetRandom O(1),47.5%,Medium,0.8842506895781851, https://leetcode.com/problems/insert-delete-getrandom-o1
265,Paint House II,44.6%,Hard,0.8788156207076087, https://leetcode.com/problems/paint-house-ii
297,Serialize and Deserialize Binary Tree,47.5%,Hard,0.7885864842588262, https://leetcode.com/problems/serialize-and-deserialize-binary-tree
373,Find K Pairs with Smallest Sums,36.7%,Medium,0.7534978029618075, https://leetcode.com/problems/find-k-pairs-with-smallest-sums
235,Lowest Common Ancestor of a Binary Search Tree,49.9%,Easy,0.6923217574837778, https://leetcode.com/problems/lowest-common-ancestor-of-a-binary-search-tree
261,Graph Valid Tree,42.2%,Medium,0.661701044953794, https://leetcode.com/problems/graph-valid-tree
76,Minimum Window Substring,34.6%,Hard,0.641927908156958, https://leetcode.com/problems/minimum-window-substring
611,Valid Triangle Number,48.4%,Medium,0.6315030174487386, https://leetcode.com/problems/valid-triangle-number
205,Isomorphic Strings,39.8%,Easy,0.6091659093074805, https://leetcode.com/problems/isomorphic-strings
152,Maximum Product Subarray,31.7%,Medium,0.5918273884045084, https://leetcode.com/problems/maximum-product-subarray
341,Flatten Nested List Iterator,52.9%,Medium,0.5461187395622055, https://leetcode.com/problems/flatten-nested-list-iterator
53,Maximum Subarray,46.5%,Easy,0.5323304442417232, https://leetcode.com/problems/maximum-subarray
